maand	dag	jaar_vanaf	jaar_tot	code_bisdom	prioriteit	soort_feest	naam_lang	naam_kort	liturgische_tijd	liturgische_kleur	code_eigen	code_gem	code_dag	paginanummers
D	90				130		Zaterdag in de 13e week door het jaar		d	g			690	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	90				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	91				60		14e zondag door het jaar		d	g			691	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	92				130		Maandag in de 14e week door het jaar		d	g			692	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	93				130		Dinsdag in de 14e week door het jaar		d	g			693	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	94				130		Woensdag in de 14e week door het jaar		d	g			694	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	95				130		Donderdag in de 14e week door het jaar		d	g			695	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	96				130		Vrijdag in de 14e week door het jaar		d	g			696	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	97				130		Zaterdag in de 14e week door het jaar		d	g			697	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	97				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	98				60		15e zondag door het jaar		d	g			698	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	99				130		Maandag in de 15e week door het jaar		d	g			699	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	100				130		Dinsdag in de 15e week door het jaar		d	g			700	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	101				130		Woensdag in de 15e week door het jaar		d	g			701	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	102				130		Donderdag in de 15e week door het jaar		d	g			702	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	103				130		Vrijdag in de 15e week door het jaar		d	g			703	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	104				130		Zaterdag in de 15e week door het jaar		d	g			704	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	104				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	105				60		16e zondag door het jaar		d	g			705	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	106				130		Maandag in de 16e week door het jaar		d	g			706	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	107				130		Dinsdag in de 16e week door het jaar		d	g			707	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	108				130		Woensdag in de 16e week door het jaar		d	g			708	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	109				130		Donderdag in de 16e week door het jaar		d	g			709	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	110				130		Vrijdag in de 16e week door het jaar		d	g			710	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	111				130		Zaterdag in de 16e week door het jaar		d	g			711	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	111				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	112				60		17e zondag door het jaar		d	g			712	"{""va"":{""a"":""771-775"",""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":""775""},""lz"":{""ps"":""776-779"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""779-784"",""ps"":""779-783"",""np"":""783-784"",""b"":{""ag"":""""}},""mi"":{""a"":""784-787"",""ps"":""784-786"",""np"":""786-787"",""b"":{""ag"":""""}},""av"":{""a"":""787-791"",""ps"":""787-790"",""np"":""791"",""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	113				130		Maandag in de 17e week door het jaar		d	g			713	"{""ui"":{""an"":""792""},""lz"":{""ps"":""792-794"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""794-798"",""ps"":""795-797"",""np"":""797-798""},""mi"":{""a"":""798-802"",""ps"":""799-801"",""np"":""801-802""},""av"":{""a"":""802-806"",""ps"":""802-805"",""np"":""805-806""},""ds"":{""a"":""onbekend""}}"
D	114				130		Dinsdag in de 17e week door het jaar		d	g			714	"{""ui"":{""an"":""806""},""lz"":{""ps"":""806-809"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""809-814"",""ps"":""809-813"",""np"":""813-814""},""mi"":{""a"":""814-817"",""ps"":""814-816"",""np"":""816-817""},""av"":{""a"":""817-821"",""ps"":""817-820"",""np"":""820-821""},""ds"":{""a"":""onbekend""}}"
D	115				130		Woensdag in de 17e week door het jaar		d	g			715	"{""ui"":{""an"":""821""},""lz"":{""ps"":""821-824"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""824-828"",""ps"":""824-827"",""np"":""827-828""},""mi"":{""a"":""828-831"",""ps"":""828-830"",""np"":""830-831""},""av"":{""a"":""831-835"",""ps"":""831-834"",""np"":""834-835""},""ds"":{""a"":""onbekend""}}"
D	116				130		Donderdag in de 17e week door het jaar		d	g			716	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	117				130		Vrijdag in de 17e week door het jaar		d	g			717	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	118				130		Zaterdag in de 17e week door het jaar		d	g			718	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	118				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	119				60		18e zondag door het jaar		d	g			719	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	120				130		Maandag in de 18e week door het jaar		d	g			720	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	121				130		Dinsdag in de 18e week door het jaar		d	g			721	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	122				130		Woensdag in de 18e week door het jaar		d	g			722	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	123				130		Donderdag in de 18e week door het jaar		d	g			723	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	124				130		Vrijdag in de 18e week door het jaar		d	g			724	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	125				130		Zaterdag in de 18e week door het jaar		d	g			725	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	125				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	126				60		19e zondag door het jaar		d	g			726	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	127				130		Maandag in de 19e week door het jaar		d	g			727	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	128				130		Dinsdag in de 19e week door het jaar		d	g			728	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	129				130		Woensdag in de 19e week door het jaar		d	g			729	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	130				130		Donderdag in de 19e week door het jaar		d	g			730	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	131				130		Vrijdag in de 19e week door het jaar		d	g			731	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	132				130		Zaterdag in de 19e week door het jaar		d	g			732	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	132				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	133				60		20e zondag door het jaar		d	g			733	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	134				130		Maandag in de 20e week door het jaar		d	g			734	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	135				130		Dinsdag in de 20e week door het jaar		d	g			735	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	136				130		Woensdag in de 20e week door het jaar		d	g			736	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	137				130		Donderdag in de 20e week door het jaar		d	g			737	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	138				130		Vrijdag in de 20e week door het jaar		d	g			738	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	139				130		Zaterdag in de 20e week door het jaar		d	g			739	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	139				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	140				60		21e zondag door het jaar		d	g			740	"{""va"":{""a"":""771-775"",""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":""775""},""lz"":{""ps"":""776-779"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""779-784"",""ps"":""779-783"",""np"":""783-784"",""b"":{""ag"":""""}},""mi"":{""a"":""784-787"",""ps"":""784-786"",""np"":""786-787"",""b"":{""ag"":""""}},""av"":{""a"":""787-791"",""ps"":""787-790"",""np"":""791"",""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	141				130		Maandag in de 21e week door het jaar		d	g			741	"{""ui"":{""an"":""792""},""lz"":{""ps"":""792-794"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""794-798"",""ps"":""795-797"",""np"":""797-798""},""mi"":{""a"":""798-802"",""ps"":""799-801"",""np"":""801-802""},""av"":{""a"":""802-806"",""ps"":""802-805"",""np"":""805-806""},""ds"":{""a"":""onbekend""}}"
D	142				130		Dinsdag in de 21e week door het jaar		d	g			742	"{""ui"":{""an"":""806""},""lz"":{""ps"":""806-809"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""809-814"",""ps"":""809-813"",""np"":""813-814""},""mi"":{""a"":""814-817"",""ps"":""814-816"",""np"":""816-817""},""av"":{""a"":""817-821"",""ps"":""817-820"",""np"":""820-821""},""ds"":{""a"":""onbekend""}}"
D	143				130		Woensdag in de 21e week door het jaar		d	g			743	"{""ui"":{""an"":""821""},""lz"":{""ps"":""821-824"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""824-828"",""ps"":""824-827"",""np"":""827-828""},""mi"":{""a"":""828-831"",""ps"":""828-830"",""np"":""830-831""},""av"":{""a"":""831-835"",""ps"":""831-834"",""np"":""834-835""},""ds"":{""a"":""onbekend""}}"
D	144				130		Donderdag in de 21e week door het jaar		d	g			744	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	145				130		Vrijdag in de 21e week door het jaar		d	g			745	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	146				130		Zaterdag in de 21e week door het jaar		d	g			746	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	146				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	147				60		22e zondag door het jaar		d	g			747	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	148				130		Maandag in de 22e week door het jaar		d	g			748	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	149				130		Dinsdag in de 22e week door het jaar		d	g			749	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	150				130		Woensdag in de 22e week door het jaar		d	g			750	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	151				130		Donderdag in de 22e week door het jaar		d	g			751	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	152				130		Vrijdag in de 22e week door het jaar		d	g			752	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	153				130		Zaterdag in de 22e week door het jaar		d	g			753	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	153				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
